Letter,MAD1,ptp1,SC1,fftPeak1,meanFFTOne1,meanFFTTwo1,meanFFTThree1,meanFFTFour1,meanFFTFive1,stdFFTOne1,stdFFTTwo1,stdFFTThree1,stdFFTFour1,stdFFTFive1,meanSTFTOne1,meanSTFTTwo1,meanSTFTThree1,meanSTFTFour1,meanSTFTFive1,stdSTFTOne1,stdSTFTTwo1,stdSTFTThree1,stdSTFTFour1,stdSTFTFive1,MAD2,ptp2,SC2,fftPeak2,meanFFTOne2,meanFFTTwo2,meanFFTThree2,meanFFTFour2,meanFFTFive2,stdFFTOne2,stdFFTTwo2,stdFFTThree2,stdFFTFour2,stdFFTFive2,meanSTFTOne2,meanSTFTTwo2,meanSTFTThree2,meanSTFTFour2,meanSTFTFive2,stdSTFTOne2,stdSTFTTwo2,stdSTFTThree2,stdSTFTFour2,stdSTFTFive2
B,0.532004313,8.387303856,0.167251598,7.142857143,88.57631927,86.86104375,13.62717777,5.674785619,9.628620423,2.443113651,6.267922111,1.036193819,4.914243997,0.950007786,3.92526931,5.521646985,1.148887081,0.832093127,0.976659451,0.180506455,0.804960936,0.107189628,0.204631774,0.030163683,0.465247347,11.77884905,0.144888803,7.142857143,102.0687685,70.12777817,25.59271344,5.942841161,13.51541563,4.33752637,5.52140147,1.419079967,5.165863692,0.975807964,3.9812797,7.439389733,1.202356494,1.428411554,0.831202515,0.139228816,0.682466139,0.113539754,0.189537178,0.041725543
B,0.514035363,9.064006884,0.153404771,6.25,97.56960457,78.18729904,19.04605964,10.19639394,8.04172885,2.315732748,6.056357621,1.796887927,5.710711298,1.341622593,4.029820165,6.196543568,1.272360697,0.856749729,0.958714792,0.190842051,0.736977892,0.116960735,0.195006114,0.039371667,0.427485594,10.24177482,0.140208502,9.821428571,108.0299333,66.90593569,17.39853656,10.32597253,9.656888572,3.277757287,5.561734718,1.864942166,4.388880529,0.999858384,3.702725663,6.742018765,1.110592963,0.931858074,0.852186862,0.168108812,0.679288508,0.106671587,0.160983627,0.037033213
B,0.535998431,9.726633595,0.151268721,7.142857143,94.25866543,78.70686716,25.06438359,6.929435875,6.086465836,1.261621657,5.782962666,1.536136781,5.459739459,0.782742719,4.151173313,6.14488824,1.213162706,0.864394148,0.955024576,0.198617124,0.693503546,0.13418718,0.170658941,0.034700337,0.452719074,11.10750055,0.14155536,7.142857143,108.6694737,64.32091069,17.83559742,8.013147065,10.900945,1.977432453,4.232671589,1.177285847,4.670309947,1.085583643,3.860805359,6.800559444,1.121498682,1.017553206,0.84368712,0.163407012,0.679395311,0.099635762,0.181065918,0.03600655
B,0.5090414,10.36050183,0.168553765,7.142857143,101.2429644,72.1998779,25.33044867,9.472389537,8.152595967,1.531245954,5.449290118,1.014903067,6.272722743,1.330758658,4.15768189,6.778309887,1.370224989,0.881183624,1.166016354,0.176000926,0.957159543,0.128787134,0.251140801,0.049512625,0.440715064,11.72465953,0.146792027,10.71428571,106.9396756,68.34222049,17.21757787,7.368844417,12.86955893,3.19554399,5.946833553,1.333812734,4.685411056,0.961221975,3.711098201,6.473177424,1.130293924,1.002194376,0.808732523,0.092455445,0.716880397,0.096822993,0.202595828,0.042462392
B,0.519615808,10.19305263,0.171459009,5.357142857,99.7107266,72.63739145,17.91319132,8.550480522,8.811839884,1.257531045,8.136867215,1.167384896,7.555417849,1.753806843,4.127693887,5.895237832,1.455494495,1.116565034,1.163459175,0.275332639,0.905420826,0.159750499,0.256297313,0.070757536,0.471006128,10.19506271,0.152936086,5.357142857,107.9343641,65.340313,10.73016096,6.228085635,8.271131321,1.404252031,6.311596705,1.571312337,5.149651999,0.95246998,3.750887072,6.226302461,1.196434248,0.813194728,1.004592413,0.180711439,0.764347549,0.136786162,0.188255828,0.04652578
B,0.566650137,7.951125756,0.176249874,6.25,91.3178986,86.17890742,10.80861064,4.263536562,8.705029343,1.91470428,8.326295981,1.729696492,6.611182441,1.211928436,4.022159145,5.304375212,1.354948315,0.827490675,1.116734571,0.180867683,0.895396435,0.113288724,0.225879701,0.037967798,0.490720523,10.22450088,0.161877799,8.928571429,104.5139467,71.12646564,17.01907299,5.991661793,8.226104982,1.781443218,6.35264942,1.675431097,5.83046469,1.144350945,3.980156709,6.67975435,1.286855044,0.805828476,1.086838508,0.123423554,0.83571884,0.132227764,0.205134152,0.053038404
B,0.559522255,9.354433655,0.182737262,8.035714286,93.29828398,77.13779977,16.88896034,5.275477268,11.60265572,4.161494451,7.855734282,1.547845199,7.207883598,1.562374096,4.11360942,5.787753247,1.479010201,0.987508392,1.215058593,0.198581349,0.926321556,0.13890175,0.237894875,0.050577398,0.460584685,10.02228805,0.162837008,0.892857143,107.7906484,60.94357543,14.33806377,6.265687936,8.200152886,2.269784819,6.97232674,2.011132015,7.408270589,1.735424352,3.77619807,5.969059781,1.372765395,0.703067456,1.122831846,0.206762249,0.843250079,0.184142565,0.229270764,0.076940062
B,0.451648253,10.19725017,0.14394987,4.464285714,94.98829256,80.77330575,23.28741681,8.711334707,7.39161756,2.237342872,6.537533379,1.085923291,4.563992586,0.716404076,3.515687073,6.667826549,1.094703752,1.031571002,0.795733228,0.146247592,0.61546113,0.08051024,0.155047071,0.039583245,0.392790698,10.76756135,0.134294666,4.464285714,108.3615824,66.50980497,15.71233241,7.163894014,8.922064605,3.980978609,5.581586076,1.092379709,4.401425409,1.125707765,3.36351328,6.986875037,1.037304954,0.928844322,0.775657769,0.1038732,0.615990237,0.120118924,0.166119285,0.040356738
B,0.490686508,8.828709028,0.176279287,3.571428571,90.94151207,82.53227825,20.21850482,3.774899066,12.15359841,2.297653152,9.715791242,2.485621283,6.002460098,1.205023171,3.83288176,6.217168686,1.50914093,1.14418896,1.166920596,0.195040836,0.90439951,0.152140347,0.220151127,0.053899208,0.405502657,9.756237651,0.153118264,3.571428571,107.0387098,67.25407031,10.70710846,4.867374735,7.600477474,1.811325819,7.432984983,2.048628507,5.324570578,1.197153447,3.422077678,6.079644752,1.231157195,0.584352479,1.032488743,0.142439681,0.782788765,0.127979157,0.191841603,0.044524257
B,0.436638261,10.62893959,0.139309736,4.464285714,102.0241827,68.92737802,30.47659687,7.931039626,7.728334003,2.203307553,5.285141633,0.984591983,4.996075444,1.499367751,3.800639643,7.401912527,1.139146734,1.304009084,0.815173623,0.166831839,0.6346255,0.109126692,0.164240023,0.023491798,0.350509019,10.19594048,0.115715833,4.464285714,113.3017981,60.15598081,14.4829725,5.598929671,4.675360352,1.405888632,3.610624416,0.702366977,3.463413603,0.838545773,3.217195909,6.739902136,0.825570657,0.601780927,0.632631213,0.099813616,0.503377688,0.079658755,0.133622703,0.019350658
B,0.478700832,9.237744557,0.136918783,4.464285714,97.71463449,75.54662591,24.78748891,10.83462819,6.843062773,1.24906552,4.924403457,1.509785902,4.518211029,1.023033702,3.706738452,6.585848144,1.051792872,1.034083876,0.735276985,0.160209258,0.581476522,0.096294671,0.150682825,0.038424412,0.381459918,10.99660457,0.119420517,4.464285714,111.7780915,59.07388159,22.10526125,6.298096609,5.769704371,1.820095956,4.729762926,1.01839766,3.879013186,0.846870813,3.433600587,6.805563218,0.952758986,0.845276559,0.639229997,0.098881154,0.498692383,0.064118137,0.126060768,0.024674702
B,0.460054906,9.587375627,0.142455756,3.571428571,92.02635525,85.44957733,18.554741,5.892939407,5.71279338,2.134001866,5.856230995,1.558242215,4.496541104,1.195923847,3.429579827,6.23122939,0.996500419,0.89311989,0.771898039,0.212868366,0.621012108,0.105171135,0.157358879,0.04452818,0.373473475,10.91269444,0.128533009,3.571428571,107.844307,67.42815127,13.54102337,6.419869026,17.35816654,3.05626607,5.364058273,1.694401218,3.532056482,0.846489267,3.33241812,7.146544943,1.023801081,1.237850742,0.670537299,0.100185088,0.502935826,0.069104688,0.131515957,0.032464238
B,0.460350877,8.70957067,0.131296842,3.571428571,87.90684177,89.62315567,20.22317708,4.457300342,5.076666786,1.51741781,4.825192124,1.251580128,4.246856634,1.069558472,3.359627393,6.079851225,0.869226958,0.882525726,0.629574808,0.137646113,0.483355168,0.09053514,0.125562493,0.038483271,0.413200885,10.49243467,0.125281954,3.571428571,103.6535363,74.25784885,12.70311507,6.728405369,9.843363468,1.627602555,5.070646377,1.000685696,4.008368557,1.251203963,3.253144481,6.867007305,0.906644546,1.029912983,0.639331232,0.107494319,0.504014234,0.079716655,0.134492451,0.030043036
B,0.497408859,7.711403122,0.157838991,4.464285714,83.42201747,93.48023632,16.30786458,3.425847593,6.928936699,2.22779428,6.268769465,1.515139056,4.802632439,1.293547127,3.630072061,5.433809733,1.098493884,0.753726132,0.879749169,0.167991663,0.673602625,0.101546,0.164710919,0.034155272,0.4482674,9.783150407,0.141472197,4.464285714,103.9925395,73.05486772,12.65012415,4.84115593,6.805907813,2.612710921,5.174761501,1.270968255,4.902671106,1.286399279,3.551043166,6.361379991,1.068127987,0.576676955,0.825167973,0.11675944,0.677543925,0.109475708,0.182066242,0.039997647
B,0.444764715,9.684178115,0.154214899,4.464285714,93.32889764,80.56021262,28.17291076,11.74866006,12.57309442,2.350083895,6.76470782,2.253961747,4.783948637,1.098495081,3.740836335,5.595091658,1.21716199,1.219602096,0.859501638,0.159989281,0.75597068,0.13948987,0.204504877,0.050479512,0.389997758,9.783732505,0.132323614,4.464285714,106.3092425,68.13075794,19.71183869,10.43830807,13.02608762,5.217597355,4.642124611,1.070523715,4.727331709,1.298735579,3.47503553,6.002326625,1.071626161,1.004122482,0.706992357,0.119946151,0.603573764,0.080865507,0.161959548,0.033321915
B,0.491887531,10.58594947,0.146935704,4.464285714,100.5838529,70.72223396,28.6979757,9.64640187,6.788335202,2.690290829,5.61491953,1.287030827,5.952792788,1.46977709,3.97733318,6.991100016,1.206636134,1.179667261,0.89421068,0.263626838,0.697242429,0.131001364,0.176854974,0.048290647,0.41266219,10.80232702,0.134290142,4.464285714,112.6793821,56.39731261,18.60622093,13.25417355,11.04028116,2.248431,5.001061188,1.231574601,5.055499808,1.288616055,3.58819233,7.200843276,1.082505096,1.068717213,0.838133982,0.163437729,0.633794814,0.090296265,0.158590109,0.039422358
B,0.435079723,8.511732176,0.154311894,4.464285714,83.66870431,93.74364342,17.16310506,2.986351443,8.686577332,2.678544596,5.617700266,1.501101233,5.110865844,0.991259461,3.241679031,6.013745758,1.094046462,0.878188214,0.856060527,0.135692106,0.695027444,0.116872786,0.180507861,0.046827666,0.367576143,9.130882115,0.1338072,4.464285714,102.449314,77.09855112,12.35310245,6.224619492,6.498885251,1.924691563,4.749034619,1.061741771,3.959179422,0.820554503,3.096907862,6.496910993,0.928326797,0.635591585,0.736214588,0.113101551,0.588617905,0.09453659,0.154943631,0.040676603
B,0.526585924,9.222550698,0.186819947,5.357142857,87.11423129,84.11078386,30.24863231,6.717790432,9.064672278,3.653547608,8.099143913,1.523114403,6.33135323,1.699257968,4.154437289,6.122119966,1.580107294,0.971707821,1.31920397,0.150060144,1.065724714,0.123348297,0.281551536,0.063643414,0.462288264,9.780511188,0.17780743,5.357142857,109.3905822,62.34642509,13.67552076,4.747548458,8.474344992,1.484688323,7.367226937,1.286185134,7.861988075,1.701117116,3.841614667,6.056855601,1.488439593,0.518050535,1.304497196,0.170364942,1.034030833,0.156023154,0.279339602,0.071768004
B,0.438448325,11.50319716,0.145552259,5.357142857,107.1389521,63.14827453,25.58005325,7.55814001,9.895947636,2.913736916,9.740232097,1.866020522,5.662800402,1.591445733,3.890451867,7.600460473,1.255089192,1.720819177,0.894662251,0.276030861,0.684720977,0.126503277,0.169476514,0.037443468,0.386120699,11.34926187,0.128598043,3.571428571,114.0156795,56.05912792,18.0390285,7.340216015,12.58062392,6.122481406,4.474256128,1.019221156,3.916704085,1.009737729,3.613117197,7.343298553,1.028670699,1.130372028,0.699170259,0.127119924,0.610213384,0.083667299,0.16266006,0.027934779
B,0.474849645,10.61838162,0.152923469,4.464285714,98.00063467,76.79197445,23.23515441,7.060630378,7.875693262,2.587193607,4.952630076,1.103229782,6.314095079,1.58451522,3.732599962,6.515585225,1.188776009,0.944690968,0.970533696,0.156912254,0.72088033,0.105587341,0.176110287,0.041212728,0.407495069,10.92429997,0.132665316,3.571428571,110.3479038,63.60144133,15.37106859,8.984681302,10.57110665,2.020356589,5.341444141,0.932726987,4.432921041,0.775582143,3.4953512,6.340015772,1.087924095,0.816037053,0.771657043,0.095396096,0.592729577,0.092979287,0.145853333,0.040650321
B,0.407747916,11.50920763,0.136226709,3.571428571,104.733315,55.69579814,45.29473785,9.280790897,8.889689671,5.858370505,8.499850202,1.732993078,5.508360742,1.102678476,3.938914655,8.28927983,1.277864425,1.984488434,0.786352706,0.215844458,0.585720926,0.094206874,0.145466269,0.030954035,0.365042545,11.70686856,0.121994724,3.571428571,114.7442668,52.18261093,21.39975211,14.6775404,10.83799466,2.314776622,4.556068428,1.030741907,3.884103175,1.1029926,3.405529184,7.332651674,0.94230608,1.245925529,0.613810062,0.132325778,0.509994864,0.070340061,0.128686264,0.027162706
B,0.372487397,11.68705557,0.123933452,5.357142857,107.5280207,53.45590643,46.92656792,9.619685007,9.107119872,3.978339858,4.946790854,1.164867152,4.256111285,1.043264137,3.708896325,8.543240347,1.138837574,1.883531712,0.655076543,0.191258315,0.478938687,0.07772684,0.11595034,0.019974161,0.355767834,13.46739114,0.11588195,11.60714286,110.4610221,62.41348934,20.67687801,13.08944714,15.44357177,3.397553967,4.80606404,1.906849601,3.186294825,1.058567428,3.292503052,7.452302484,0.903977317,1.455260285,0.515191163,0.15131319,0.419654488,0.079841882,0.110724856,0.023726378
B,0.394218912,12.0655652,0.133839755,5.357142857,108.8622839,59.89375027,29.69391867,9.294909439,7.218165607,2.042779678,4.233231317,1.343082017,5.502419474,0.995745489,3.643356887,7.360050299,1.13012573,1.211487305,0.82351797,0.189545796,0.594686944,0.082390326,0.145471336,0.033649626,0.358712726,12.79657329,0.123541625,11.60714286,110.9028925,63.11349126,15.36920012,13.44216503,8.65532172,2.38233,4.335491766,1.165198673,3.756130634,0.761555103,3.249770715,6.460587479,0.87851345,0.910956416,0.606952541,0.151625353,0.513123991,0.091659731,0.14279114,0.037686286
B,0.464328586,11.12299046,0.155148998,3.571428571,105.0040356,63.24787441,30.09137429,9.166253969,10.11019129,5.688432179,9.009633099,1.593318721,5.593133337,2.16003789,3.953435779,7.251155101,1.364841074,1.438055255,1.021082533,0.191404177,0.790990017,0.099466521,0.210647097,0.046151525,0.395518198,10.76697117,0.133278022,11.60714286,114.9849549,54.39736491,19.46684206,5.606877723,9.583451844,4.685618083,4.550377127,0.944311354,4.674319474,1.127645219,3.557166206,6.817571183,1.085864961,0.989115219,0.779211051,0.157708622,0.612072913,0.130720551,0.154631766,0.026253642
B,0.458566046,10.91458098,0.160573602,7.142857143,101.6430931,67.57991215,30.55409796,7.156755232,11.56479411,2.850888226,7.155744288,1.34664574,6.161978568,1.3021095,4.026431666,7.450242206,1.539472156,1.195575048,1.089890833,0.16066979,0.833060281,0.118033217,0.20669093,0.057738602,0.371217785,10.89301827,0.145600334,3.571428571,115.8322102,51.89209958,15.023089,6.880534345,10.30464929,2.69371739,6.148039771,1.576757653,5.543626302,1.433947792,3.727058868,7.182955547,1.266882049,0.971206608,0.922774666,0.124712763,0.726919738,0.144515533,0.180036739,0.059322036
B,0.457405224,10.79988966,0.138611855,3.571428571,101.0698156,58.62392044,47.51337698,8.048552683,11.93221307,6.633631897,5.822819817,1.502722828,4.04944941,0.799428957,4.162232254,8.296053542,1.316302323,1.957544361,0.755603181,0.266168825,0.609410618,0.131819576,0.161217432,0.036956699,0.378963722,10.68710441,0.119774414,3.571428571,116.2041184,47.58724711,22.57934833,10.44064722,13.35196093,3.604796114,4.359349773,0.74952185,3.520645119,0.779901065,3.674451742,7.479456836,1.06350533,1.152155337,0.624981586,0.102564335,0.4864244,0.078139236,0.119870361,0.030407692
B,0.37587091,11.2523649,0.127510246,4.464285714,108.4501767,49.75021696,47.84866136,11.54401364,9.384144026,4.056465627,6.080093175,1.393386406,4.806791986,1.33954614,3.773767138,8.693981519,1.16669408,1.967217326,0.684721029,0.18081403,0.516168916,0.080875703,0.138595976,0.025333237,0.36466869,11.87711718,0.118871477,11.60714286,111.7248278,59.14866696,21.73563412,19.31753456,7.49048651,1.916126772,5.146219549,1.349080101,3.758037592,1.010834669,3.402704802,7.404752492,0.86764532,1.215189288,0.569948538,0.258880805,0.444550897,0.078509245,0.117598781,0.023191471
B,0.335117273,15.39831227,0.128604085,9.821428571,105.0484905,42.94348843,61.00830371,10.47220661,15.59073586,12.67849145,4.680782433,1.8127263,3.245024904,0.939452068,3.641001991,8.924747307,1.276020034,2.280849088,0.632017229,0.085753984,0.500088229,0.066853773,0.138193329,0.035351772,0.347682007,13.22726727,0.116670818,12.5,114.2314219,50.72897103,27.81542343,21.79789018,10.96820774,5.467109369,3.744325357,1.157428072,3.569864149,0.752674648,3.476864212,7.788045967,1.025402156,1.341112697,0.603338147,0.122870462,0.467830308,0.073939814,0.121015019,0.023949956
B,0.546550552,9.506124834,0.150918573,4.464285714,96.59623385,76.45247265,23.57136955,5.748546611,7.317831922,3.555656167,6.219681351,2.000106547,4.200535251,1.521379453,4.12541339,6.358283962,1.149973459,1.017863599,0.866461768,0.20309613,0.723774817,0.142511888,0.1965641,0.036022331,0.397616254,11.31155066,0.124592685,4.464285714,116.7288327,50.72866576,18.85448081,8.658012594,7.412800301,1.155249703,5.905163882,1.672098991,4.031983871,1.117097518,3.616349454,7.209095921,1.009021766,0.976962904,0.711742512,0.081845283,0.555837441,0.062570488,0.134133135,0.025579923
B,0.446118438,10.52312933,0.132231826,4.464285714,106.7815364,68.41330758,18.78565821,15.32234384,5.884859134,1.463501169,5.135396295,1.259364205,5.473782436,1.281579299,3.457934108,5.178924307,0.986711609,0.804961881,0.729338908,0.138021546,0.554849285,0.089451413,0.136470917,0.031334257,0.397747792,11.58908821,0.111515166,11.60714286,110.8734665,65.49240121,14.65998893,11.18521597,6.461608182,2.553245377,2.751247615,0.930417949,2.968099311,0.633160154,3.112134003,4.935482434,0.754170347,0.574626393,0.526042619,0.065529567,0.424193716,0.071504162,0.116217567,0.039029466
B,0.31673718,14.49168292,0.127643834,10.71428571,102.8870271,48.62862859,60.44834519,9.358771223,16.86847299,12.44286563,4.403319749,1.022354674,3.891951635,0.986308427,3.571088473,9.231266497,1.27165881,2.547758756,0.601229642,0.130235085,0.47360362,0.062251523,0.127561224,0.01992349,0.33808908,14.05858133,0.121808148,10.71428571,108.1759515,63.83371796,21.81576033,12.4981359,23.35835576,3.771516788,6.74029925,3.040966044,3.170862665,0.732651951,3.350184635,7.886293022,1.054765277,1.939134607,0.534018174,0.097096042,0.421814955,0.081289146,0.110393548,0.032761749
B,0.395366922,10.80550474,0.133603258,3.571428571,107.8267132,59.00006844,36.76554271,6.823357059,7.443819806,4.586496077,4.793341331,1.531221585,4.777357996,1.212229073,3.702203393,7.807242239,1.118842281,1.433556524,0.746902896,0.188751822,0.598714635,0.105676289,0.153272031,0.035083863,0.362900062,11.32324945,0.118594784,11.60714286,113.1883539,58.90360891,18.08480747,8.124453859,12.59139348,3.790954666,4.21211742,1.45409294,3.643840253,0.726478107,3.300249234,7.008189237,0.91328011,1.149601919,0.582904208,0.110475223,0.468171939,0.066597077,0.112255482,0.022051805
B,0.438847182,11.42663107,0.148680242,4.464285714,106.1202573,61.49661796,31.37884099,4.327023456,10.87513602,7.475018699,4.881768493,0.921918713,5.442940465,1.330734903,3.937252199,7.683325082,1.229992107,1.357997799,0.929863937,0.125268768,0.763706884,0.096737854,0.197886043,0.042935099,0.381988637,11.05137501,0.124688152,4.464285714,113.4459075,57.43520777,18.08477488,10.70738932,9.152005854,4.150861745,4.202305284,1.081177578,4.001935745,1.154347458,3.478466318,6.967949093,0.980116862,0.801724647,0.688281515,0.10669547,0.547201232,0.09286949,0.138745228,0.029140321
B,0.3337916,12.46385422,0.131177928,9.821428571,107.6594819,55.91448107,45.74812643,6.21584547,9.162815587,7.763217227,4.656447986,0.620392698,4.520834847,1.023322059,3.475875844,8.603000942,1.117926749,1.796522888,0.683914337,0.145006674,0.594360407,0.115099048,0.153967331,0.03627161,0.321856908,13.17827532,0.125575379,12.5,110.1715785,64.18771081,19.54057666,11.61771169,15.02442608,2.93721948,4.888092638,1.43956056,3.60020533,0.946986438,3.161854392,7.598642573,0.948181156,1.452681536,0.597077306,0.145717315,0.508344032,0.067636789,0.136160311,0.030728342
B,0.478513837,11.69335559,0.153726675,3.571428571,92.99824815,81.12144259,25.31740489,4.739418335,10.17916582,3.118021996,5.433197114,1.164634647,5.579518723,0.974925773,3.859313034,6.877313545,1.263918621,1.238879278,0.919649856,0.157788992,0.684778676,0.125781821,0.172735356,0.034851004,0.38735403,10.78279072,0.130694149,3.571428571,110.3485414,63.91933428,16.24094134,8.309101931,10.12969603,4.031959369,5.54339005,0.968606018,4.215199902,0.762919675,3.509539237,7.108718999,1.017231559,1.048595,0.713757815,0.123182483,0.586594236,0.099141921,0.152860851,0.033922146
